id,sprint,section,status,classification,confidence,attestationJson,attProvenance,attVerdict,attSpecPlan,commitCount,prRefs,deliverable,implRefs,evidence,gaps,possibleFalsePositive,fpJustification,description
DOC-005,14,Documentation,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=true)","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,"Complete overhaul of page-registry.md from 8 routes to all 101 routes with task ID, KPI targets, code file path, compone"
DOC-006,14,Documentation,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,1,"attestation.json(verdict=COMPLETE,prov=true); 1 impl-refs","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,"Create unified IA reference combining reachability audit route inventory with flow mapping user journey context, linking"
DOC-007,14,Documentation,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=true)","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,"Conduct full accessibility compliance gap assessment: Lighthouse a11y audit on all 27 URLs, document WCAG 2.1 AA conform"
DOC-008,14,Documentation,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=true)","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,"Create VPAT 2.5 document, WCAG 2.1 AA conformance statement, axe-core/pa11y test suite, enforce accessibility in CI (err"
DOC-009,14,Documentation,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=true)","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,"Create content audit framework and perform initial audit: quantitative URL inventory (103 routes with HTTP status, respo"
DOC-010,15,Documentation,Completed,entregue-comprovada,95,true,true,COMPLETE,,3,,,0,"attestation.json(verdict=COMPLETE,prov=true); 3 commits",,false,,Create route reconciliation script comparing conformance-statement.md routes against apps/web/src/app/ directory tree
DOC-011,15,Documentation,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,1,,,0,"attestation.json(verdict=COMPLETE,prov=false); 1 commits","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Add compliance-check Section 11 requiring VPAT/conformance review when PG-*/IFC-* UI tasks add or modify routes
DOC-012,15,Documentation,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,,0,"attestation.json(verdict=COMPLETE,prov=true); 1 commits",,false,,Establish quarterly accessibility documentation review cadence with recurring sprint task template
DOC-013,15,Documentation,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,,0,"attestation.json(verdict=COMPLETE,prov=true); 1 commits",,false,,Amend ADR-038 with Documentation Maintenance section mandating accessibility doc updates when scope changes
PG-179,15,Public Pages,Completed,entregue-comprovada,95,true,true,COMPLETE,,3,,press,0,"attestation.json(verdict=COMPLETE,prov=true); 3 commits; web-route:press",,false,,Press Release Detail Page - dynamic /press/[id] route for individual press releases linked from /press index page (conte
IFC-209,15,SEO,Completed,entregue-comprovada,95,true,true,PASS,,2,503,,8,"attestation.json(verdict=PASS,prov=true); 2 commits; PRs:503; 8 impl-refs",,false,,"Fix sitemap.ts defects - replace new Date() lastModified with actual file modification timestamps, add all 6 blog post s"
IFC-210,15,SEO,Completed,entregue-comprovada,95,true,true,COMPLETE,,2,503,pricing,4,"attestation.json(verdict=COMPLETE,prov=true); 2 commits; PRs:503; web-route:pricing; 4 impl-refs",,false,,"Fill SEO metadata gaps on public pages - add description OG and Twitter tags to /pricing, complete OG tags on /about and"
DOC-014,15,Documentation,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,1,,,0,"attestation.json(verdict=COMPLETE,prov=false); 1 commits","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,"Automated content audit script - TypeScript CLI that scans page.tsx files, resolves metadata chains, calculates SEO scor"
DOC-015,18,Documentation,Backlog,status-desatualizado,75,true,true,COMPLETE,,8,598|595,,0,"attestation.json(verdict=COMPLETE,prov=true); 8 commits; PRs:598,595",Backlog but has passing attestation (done-but-marked-backlog),false,,Docs Integrity Reconciliation - Regenerate and sync conflicting design-document route totals from filesystem source of t
DOC-016,18,Documentation,Backlog,status-desatualizado,75,true,true,COMPLETE,,4,598|596,,0,"attestation.json(verdict=COMPLETE,prov=true); 4 commits; PRs:598,596",Backlog but has passing attestation (done-but-marked-backlog),false,,Docs Integrity CI Gate - Automated cross-document route-total drift detection and PR enforcement
IFC-211,18,Core CRM,Backlog,parcialmente-entregue,55,false,false,,,4,597|596|46|41,,22,"att-dir-only(no json); 4 commits; PRs:597,596,46,41; 22 impl-refs",Backlog but 4 commit / 4 PR references exist,false,,Goal Settings RBAC - Role-based permissions for daily goal management (manager team goals and admin org defaults)
IFC-212,18,AI/ML,Completed,entregue-comprovada,95,true,true,COMPLETE,,7,596|543|481|93|82|59,,18,"attestation.json(verdict=COMPLETE,prov=true); 7 commits; PRs:596,543,481,93,82,59; 18 impl-refs",,false,,Wire API container to QueueAIService for BullMQ-backed lead scoring
IFC-213,14,Integrations,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=false)","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Replace Math.random connector health checks with adapter-backed health checks in integrations router
IFC-214,18,AI/ML,Completed,entregue-comprovada,95,true,true,COMPLETE,,19,593|590|546|544|543|541|536|523|481|59,,26,"attestation.json(verdict=COMPLETE,prov=true); 19 commits; PRs:593,590,546,544,543,541; 26 impl-refs",,false,,Redis-backed AI Monitoring State Bridge - Replace process-local singleton reads with shared Redis telemetry store
IFC-215,18,AI/ML,Completed,entregue-comprovada,95,true,true,COMPLETE,,12,593|558|551|546,,8,"attestation.json(verdict=COMPLETE,prov=true); 12 commits; PRs:593,558,551,546; 8 impl-refs",,false,,AI Monitoring Payload Fidelity - Replace tokenCost model and hallucination placeholders with real chain metadata
IFC-220,16,AI Foundation,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,410,,2,"attestation.json(verdict=COMPLETE,prov=false); PRs:410; 2 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,AI Insight Null-State UX (Contact) - Add Run AI Analysis button when aiInsight is null on Contact detail page. Lead deta
IFC-222,14,Notifications,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=true)","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,Implement real Twilio SMS SDK calls (Resolves R-006)
IFC-223,14,Notifications,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,2,375,,2,"attestation.json(verdict=COMPLETE,prov=false); 2 commits; PRs:375; 2 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Wire actual Email Outbound Adapter (Resolves R-018) [2026-06-09 audit: shipped as Completed but was MOCK in prod — conta
IFC-224,14,Calendar Integration,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,21,"attestation.json(verdict=COMPLETE,prov=true); 21 impl-refs","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,Implement Calendar Webhook Ingestion Routes (Resolves R-008)
IFC-225,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,1,"attestation.json(verdict=COMPLETE,prov=false); 1 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Convert Lead UX Fix - Backend requires QUALIFIED status but Convert button always visible. Fix: (1) Disable/hide button 
IFC-226,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,408,churn-risk,3,"attestation.json(verdict=COMPLETE,prov=false); PRs:408; web-route:churn-risk; 3 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Lead Detail Null-State UX - Fix engagement/churn/sentiment showing raw 'Unknown' string when aiInsight is null. Replace 
IFC-227,18,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,1,408|60|46,,6,"attestation.json(verdict=COMPLETE,prov=false); 1 commits; PRs:408,60,46; 6 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Company-to-Account Navigation Link - Lead detail page shows company name as plain <span> in profile card (line 1352) and
IFC-230,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,484|446|414|383,edit,6,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:484,446,414,383; web-route:edit; 6 impl-refs",,false,,"Unify Lead Create/Edit Form - Create page (leads/(list)/new/page.tsx, 1029 lines) and Edit page (leads/[id]/edit/page.ts"
IFC-232,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,deals,0,"attestation.json(verdict=COMPLETE,prov=false); web-route:deals","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Sidebar Broken Links Cleanup - 1 remaining broken navigation link: /deals/trash has no page.tsx (sidebar config deals.ts
IFC-234,18,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,2,566|564|560,,2,"attestation.json(verdict=COMPLETE,prov=false); 2 commits; PRs:566,564,560; 2 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,"Settings Pages Wiring - 4 settings pages with hardcoded data and inert buttons. Team: hardcoded 4-person array, inert In"
IFC-236,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=false)","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Recent Activity Empty State CTA - Overview tab shows generic 'No activities yet' with no call to action. Add 'Log your f
IFC-237,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,514,,4,"attestation.json(verdict=COMPLETE,prov=false); PRs:514; 4 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Lead Router Security - Tenant Isolation & Domain Bypass. Fix 4 CRITICAL/MEDIUM security issues: (1) scoreWithAI fire-and
IFC-238,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=false)","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Lead Detail Status Type Fix + Auth Guard. Fix 2 CRITICAL issues: (1) LeadStatus type union at leads/[id]/page.tsx line 1
IFC-239,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,0,"attestation.json(verdict=COMPLETE,prov=false)","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Lead Router Data Integrity Fixes. Fix 5 HIGH issues: (1) update procedure ambiguous status field handling - may silently
IFC-240,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,10,516|514|484|446,,29,"attestation.json(verdict=COMPLETE,prov=true); 10 commits; PRs:516,514,484,446; 29 impl-refs",,false,,Lead Audit Logging. Add audit log entries to all 20 lead router procedures using SecurityAuditService. GDPR-relevant ope
IFC-242,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,490|484|475|474|446|387|383,,27,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:490,484,475,474,446,387; 27 impl-refs",,false,,"Lead Create Form Fixes - BANT Drop, Revenue Mapping, Validation. Fix 3 HIGH issues: (1) BANT fields (Budget, Authority, "
IFC-247,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,13,558|551|545,,10,"attestation.json(verdict=COMPLETE,prov=true); 13 commits; PRs:558,551,545; 10 impl-refs",,false,,Lead Detail Page Tests. Lead detail page (2200+ lines) has ZERO component tests [T1]. Also untested: addNote procedure [
IFC-248,18,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,18,544|542|541|536,,23,"attestation.json(verdict=COMPLETE,prov=false); 18 commits; PRs:544,542,541,536; 23 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,"Lead List & Create Page Tests. Two major pages with ZERO tests: (1) Lead list page with filtering, sorting, bulk operati"
IFC-252,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,18,"attestation.json(verdict=COMPLETE,prov=false); 18 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Contact Router Security — Tenant Isolation Fixes. CRITICAL: (1) search procedure has no createTenantWhereClause — cross-
IFC-253,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,email,4,"attestation.json(verdict=COMPLETE,prov=false); web-route:email; 4 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Contact Detail NaN Fix + Auth Guard + Status Enum. CRITICAL: (1) NaN% division by zero — emailsOpened/emailsSent at line
IFC-254,16,Core CRM,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,9,"attestation.json(verdict=COMPLETE,prov=true); 9 impl-refs","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,Contact Router Data Integrity Fixes. (1) Raw SQL in getTimeline has no tenant filter and .catch(() => []) swallows error
IFC-255,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,9,523|521|516|514,,31,"attestation.json(verdict=COMPLETE,prov=true); 9 commits; PRs:523,521,516,514; 31 impl-refs",,false,,Contact Audit Logging. (1) Zero audit logging in all 14 contact router procedures — no ctx.security.auditLogger calls (R
IFC-256,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,4,386|382,,20,"attestation.json(verdict=COMPLETE,prov=true); 4 commits; PRs:386,382; 20 impl-refs",,false,,Contact Detail Hardcoded Tabs — Tickets & Documents. (1) Tickets tab fully hardcoded with 'TKT-1234' and static timestam
IFC-257,18,Core CRM,In Progress,em-progresso,90,true,true,COMPLETE,,1,425|410,,17,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:425,410; 17 impl-refs",has partial evidence,false,,"Contact Detail Action Button Wiring. 18 buttons without onClick handlers: Email (1133), Log Call (1139), Log Activity su"
IFC-265,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,2,523|457|444|431|429|423,,9,"attestation.json(verdict=COMPLETE,prov=true); 2 commits; PRs:523,457,444,431,429,423; 9 impl-refs",,false,,Contact Detail Page Tests. (1) Contact detail page (2242 lines) has ZERO page-level tests (T-01). (2) Tenant isolation N
IFC-266,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,475|471|457|444,,2,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:475,471,457,444; 2 impl-refs",,false,,Contact List/Create Page Tests + E2E. (1) Contact list page has ZERO page tests (T-02). (2) Contact create page has ZERO
IFC-267,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,5,"attestation.json(verdict=COMPLETE,prov=false); 5 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,"Account Detail No-Op Action Buttons. Wire 6 non-functional buttons: (1) Create Deal button no onClick (F-05, AccountDeta"
IFC-268,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,3,"attestation.json(verdict=COMPLETE,prov=false); 3 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Account Owner Display & Assignment. (1) Owner card shows literal 'Owner Assigned' and 'Account Manager' text instead of 
IFC-269,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,18,"attestation.json(verdict=COMPLETE,prov=false); 18 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Account Backend Tenant Isolation & Security. (1) CRITICAL: filterOptions uses raw ctx.prisma instead of prismaWithTenant
IFC-270,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,415|409|381,,25,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:415,409,381; 25 impl-refs",,false,,Account Router Missing Procedures & Update Fix. (1) Update procedure silently drops revenue/employees/industry/parentAcc
IFC-271,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,4,596|409|381,,5,"attestation.json(verdict=COMPLETE,prov=true); 4 commits; PRs:596,409,381; 5 impl-refs",,false,,Account Domain Model Fixes. (1) No AccountDeletedEvent — deletions produce no domain event; audit handler has mapping bu
IFC-273,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,2,425|423|415|381,,5,"attestation.json(verdict=COMPLETE,prov=true); 2 commits; PRs:425,423,415,381; 5 impl-refs",,false,,"Account List Page Type Safety & Filter Enums. (1) serverStats cast to any loses type safety (L-01, AccountsPageClient.ts"
IFC-278,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,425,,0,"attestation.json(verdict=COMPLETE,prov=false); PRs:425","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Deal Detail Page — Replace SAMPLE_DEAL with Real API Data. CRITICAL: Entire deal detail page (deals/[id]/page.tsx 792 li
IFC-279,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,deals,0,"attestation.json(verdict=COMPLETE,prov=false); web-route:deals","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Deal Create Form + /deals/new Route. No deal creation form exists — both 'New Deal' buttons (deals/(list)/page.tsx lines
IFC-280,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,443|425,,33,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:443,425; 33 impl-refs",,false,,Deal Detail Action Buttons — Wire 14 No-Ops. (1) EntityHeader 6 no-ops all with onClick: () => {} (F-08): Won → moveStag
IFC-281,16,Core CRM,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,1,514,,23,"attestation.json(verdict=COMPLETE,prov=false); 1 commits; PRs:514; 23 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Deal Backend Tenant Isolation & Audit Logging. (1) CRITICAL: PrismaOpportunityRepository.findById() (line 82) has NO ten
IFC-282,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,2,425|416,,17,"attestation.json(verdict=COMPLETE,prov=true); 2 commits; PRs:425,416; 17 impl-refs",,false,,"Deal Router Correctness Fixes. (1) Name updates silently dropped — service has TODO 'Add updateName method' (B-04, Oppor"
IFC-287,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,2,506|475|471|458|443,,17,"attestation.json(verdict=COMPLETE,prov=true); 2 commits; PRs:506,475,471,458,443; 17 impl-refs",,false,,Deal Filter Wiring & Type Safety. (1) DealFilters state (filters) captured in page but NEVER passed to trpc.opportunity.
IFC-296,15,AI Foundation,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,,8,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; 8 impl-refs",,false,,Queue Scheduler Administration — Implement queuesAdmin tRPC router with live BullMQ stats and scheduler CRUD (list/pause
IFC-297,16,AI Foundation,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,,22,"attestation.json(verdict=COMPLETE,prov=false); 22 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,"AI Monitoring Data Persistence — Replace in-memory singleton monitoring data (driftDetector, latencyMonitor, hallucinati"
IFC-298,17,Support,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,2,"attestation.json(verdict=COMPLETE,prov=true); 2 impl-refs","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,HelpArticle Prisma Model + Migration
IFC-299,17,Support,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,,5,"attestation.json(verdict=COMPLETE,prov=true); 5 impl-refs","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,Help Article CRUD tRPC Router
IFC-300,17,Support,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,2,519|265,,1,"attestation.json(verdict=COMPLETE,prov=false); 2 commits; PRs:519,265; 1 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Help Article Seed Script — Static to DB Migration
IFC-303,17,Support,Completed,entregue-comprovada,95,true,true,COMPLETE,,0,265,,6,"attestation.json(verdict=COMPLETE,prov=true); PRs:265; 6 impl-refs",,false,,Article Feedback tRPC Mutation
PG-180,18,Support Pages,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,528|157,,0,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; PRs:528,157",,false,,Help Article Admin List Page
IFC-301,18,Infrastructure,Completed,entregue-comprovada,95,true,true,COMPLETE,,3,528|486|483,,2,"attestation.json(verdict=COMPLETE,prov=true); 3 commits; PRs:528,486,483; 2 impl-refs",,false,,Rich Text Editor Integration — Tiptap
PG-181,18,Support Pages,Completed,entregue-comprovada,95,true,true,COMPLETE,,16,590|536|534|529|528|486|483,,10,"attestation.json(verdict=COMPLETE,prov=true); 16 commits; PRs:590,536,534,529,528,486; 10 impl-refs",,false,,Help Article Editor Page
IFC-302,18,Support,Completed,entregue-comprovada,95,true,true,COMPLETE,,21,538|536|534|528,,5,"attestation.json(verdict=COMPLETE,prov=true); 21 commits; PRs:538,536,534,528; 5 impl-refs",,false,,Refactor Help Article Page to Use Database
PG-182,17,Settings,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,2,575,contact,27,"attestation.json(verdict=COMPLETE,prov=false); 2 commits; PRs:575; web-route:contact; 27 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Module Settings - Contacts (/contacts/contact-settings)
PG-183,17,Settings,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,1,,account,23,"attestation.json(verdict=COMPLETE,prov=false); 1 commits; web-route:account; 23 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Module Settings - Accounts (/accounts/account-settings)
PG-184,17,Settings,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,265,deals,39,"attestation.json(verdict=COMPLETE,prov=false); PRs:265; web-route:deals; 39 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Module Settings - Deals (/deals/deal-settings)
PG-185,17,Settings,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,265,tickets,33,"attestation.json(verdict=COMPLETE,prov=false); PRs:265; web-route:tickets; 33 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Module Settings - Tickets (/tickets/sla-policies)
PG-186,17,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,documents,47,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; web-route:documents; 47 impl-refs",,false,,Module Settings - Documents (/documents/document-settings)
PG-187,18,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,report-settings,19,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; web-route:report-settings; 19 impl-refs",,false,,Module Settings - Reports (/analytics/report-settings)
PG-188,18,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,12,558|551,billing,5,"attestation.json(verdict=COMPLETE,prov=true); 12 commits; PRs:558,551; web-route:billing; 5 impl-refs",,false,,Module Settings - Billing (/billing/settings)
PG-189,18,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,calendar-settings,12,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; web-route:calendar-settings; 12 impl-refs",,false,,Module Settings - Appointments (/calendar/calendar-settings)
PG-190,18,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,4,,cases,29,"attestation.json(verdict=COMPLETE,prov=true); 4 commits; web-route:cases; 29 impl-refs",,false,,Module Settings - Cases (/cases/case-settings)
PG-191,18,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,15,590|577|575,tasks,19,"attestation.json(verdict=COMPLETE,prov=true); 15 commits; PRs:590,577,575; web-route:tasks; 19 impl-refs",,false,,Module Settings - Tasks (/tasks/task-settings)
PG-192,16,AI Intelligence,Completed,entregue-comprovada,85,true,true,COMPLETE,,0,,agent-approvals,1,"attestation.json(verdict=COMPLETE,prov=true); web-route:agent-approvals; 1 impl-refs","canonical attestation w/ provenance+PASS, but task-ID not found in commit/PR text",false,,Fix missing /agent-approvals/logs page — PG-152 regression; AgentLogsViewer component exists at apps/web/src/components/
PG-193,16,AI Intelligence,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,0,,agent-approvals,22,"attestation.json(verdict=COMPLETE,prov=false); web-route:agent-approvals; 22 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Workflow Step Progress Panel — Add real-time N/N step progress tracker to /agent-approvals/agents and /agent-approvals/l
PG-195,17,Performance,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,2,265,,6,"attestation.json(verdict=COMPLETE,prov=false); 2 commits; PRs:265; 6 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,Subset Material Symbols font to unblock Lighthouse Performance >=90 gate — reduces 3.5 MB MaterialSymbolsOutlined.woff2 
IFC-309,18,Compliance,Completed,entregue-sem-evidencia,68,true,false,COMPLETE,,10,566|564|562,,11,"attestation.json(verdict=COMPLETE,prov=false); 10 commits; PRs:566,564,562; 11 impl-refs","attestation.json present but provenance incomplete (provenance=false, verdict='COMPLETE') — pre-ADR-068 schema",false,,"Server-side terms acceptance — persist immutable TermsAcceptance audit record (tenantId, userId, termsVersion, acceptedA"
IFC-310,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,4,577,,69,"attestation.json(verdict=COMPLETE,prov=true); 4 commits; PRs:577; 69 impl-refs",,false,,Duplicate-detection runtime for contacts + accounts (PG-182/PG-183 follow-up) — new DuplicateDetectionService (or per-en
IFC-311,18,Core CRM,Completed,entregue-comprovada,95,true,true,COMPLETE,,1,,,37,"attestation.json(verdict=COMPLETE,prov=true); 1 commits; 37 impl-refs",,false,,Reassign endpoints + notifyOnOwnerChange wiring for contacts + accounts (PG-182/PG-183 follow-up) — add contact.reassign
PG-196,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,account,0,att-dir-only(no json); web-route:account,deliverable exists (web route 'account') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Account Tiers (/accounts/(list)/account-tiers)
PG-197,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,account,0,att-dir-only(no json); web-route:account,deliverable exists (web route 'account') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Territory Mapping (/accounts/(list)/territory-mapping)
PG-198,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,agent-approvals,0,att-dir-only(no json); web-route:agent-approvals,deliverable exists (web route 'agent-approvals') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Approval Policies (/agent-approvals/approval-policies)
